Source,Lever type,year,value,CPI,ExpensesGrowth
Nov3,revenue,FY30,186880876.90192068,2.1,2.75
Nov3,revenue,FY30,186880876.90192068,2.1,2.75
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.25
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.5
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,3.75
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.25
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.5
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,4.75
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,186880876.90192068,2.1,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.25
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.5
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,2.75
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.25
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.5
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,3.75
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.25
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.5
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,4.75
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187430526.18818098,2.2,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.25
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.5
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,2.75
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.25
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.5
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,3.75
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.25
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.5
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,4.75
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,187981252.16221914,2.3,5.25
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.25
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.5
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,2.75
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.25
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.5
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,3.75
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.25
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
Nov3,revenue,FY30,188533055.87754598,2.4,4.5
